District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Ahmednagar,,,Shrigonda,226,,1,0,2,0,2,2,EDNIHS BEHASADAD ARDNEHAM .VDA,,416,250,666,2,668
Ahmednagar,,,Shrigonda,226,,2,2,0,0,2,1,EDNIHS BEHASADAD ARDNEHAM .VDA,,424,271,695,1,696
Ahmednagar,,,Shrigonda,226,,3,0,0,0,0,1,EDNIHS BEHASADAD ARDNEHAM .VDA,,150,162,312,1,313
Ahmednagar,,,Shrigonda,226,,4,0,0,0,0,2,EDNIHS BEHASADAD ARDNEHAM .VDA,,407,322,729,2,731
Ahmednagar,,,Shrigonda,226,,5,6,0,0,6,0,EDNIHS BEHASADAD ARDNEHAM .VDA,,330,397,727,0,727
Ahmednagar,,,Shrigonda,226,,6,1,1,0,2,3,EDNIHS BEHASADAD ARDNEHAM .VDA,,251,480,731,3,734
Ahmednagar,,,Shrigonda,226,,7,0,2,0,2,2,EDNIHS BEHASADAD ARDNEHAM .VDA,,404,394,798,2,800
Ahmednagar,,,Shrigonda,226,,8,1,0,0,1,3,EDNIHS BEHASADAD ARDNEHAM .VDA,,173,238,411,3,414
Ahmednagar,,,Shrigonda,226,,9,0,3,0,3,1,EDNIHS BEHASADAD ARDNEHAM .VDA,,482,173,655,1,656
Ahmednagar,,,Shrigonda,226,,10,2,1,0,3,3,EDNIHS BEHASADAD ARDNEHAM .VDA,,381,296,677,3,680
Ahmednagar,,,Shrigonda,226,,11,0,1,0,1,0,EDNIHS BEHASADAD ARDNEHAM .VDA,,221,74,295,0,295
Ahmednagar,,,Shrigonda,226,,12,0,0,0,0,2,EDNIHS BEHASADAD ARDNEHAM .VDA,,274,216,490,2,492
