District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EVM Votes,Total Postal ballot votes,Total Votes Polled
Nanded,,,Loha,88,,1,3,0,0,3,500,EDNIHS REDNUSMAYHS IABAHSA,,237,257,494,500,994
Nanded,,,Loha,88,,2,2,2,0,4,605,EDNIHS REDNUSMAYHS IABAHSA,,303,300,603,605,1208
Nanded,,,Loha,88,,3,24,0,0,24,640,EDNIHS REDNUSMAYHS IABAHSA,,248,371,619,640,1259
Nanded,,,Loha,88,,4,5,2,0,7,471,EDNIHS REDNUSMAYHS IABAHSA,,254,214,468,471,939
Nanded,,,Loha,88,,5,3,2,0,5,650,EDNIHS REDNUSMAYHS IABAHSA,,390,260,650,650,1300
Nanded,,,Loha,88,,6,2,0,0,2,549,EDNIHS REDNUSMAYHS IABAHSA,,317,236,553,549,1102
Nanded,,,Loha,88,,7,7,2,0,9,1021,EDNIHS REDNUSMAYHS IABAHSA,,335,679,1014,1021,2035
Nanded,,,Loha,88,,8,1,0,0,1,272,EDNIHS REDNUSMAYHS IABAHSA,,143,136,279,272,551
Nanded,,,Loha,88,,9,3,2,0,5,1083,EDNIHS REDNUSMAYHS IABAHSA,,440,646,1086,1083,2169
Nanded,,,Loha,88,,10,2,2,0,4,847,EDNIHS REDNUSMAYHS IABAHSA,,501,352,853,847,1700
Nanded,,,Loha,88,,11,14,2,0,16,554,EDNIHS REDNUSMAYHS IABAHSA,,307,240,547,554,1101
Nanded,,,Loha,88,,12,1,1,0,2,872,EDNIHS REDNUSMAYHS IABAHSA,,382,500,882,872,1754
Nanded,,,Loha,88,,13,1,1,0,2,1111,EDNIHS REDNUSMAYHS IABAHSA,,398,721,1119,1111,2230
Nanded,,,Loha,88,,14,0,0,0,0,562,EDNIHS REDNUSMAYHS IABAHSA,,196,376,572,562,1134
Nanded,,,Loha,88,,15,2,1,0,3,528,EDNIHS REDNUSMAYHS IABAHSA,,162,375,537,528,1065
Nanded,,,Loha,88,,16,8,3,0,11,832,EDNIHS REDNUSMAYHS IABAHSA,,364,469,833,832,1665
Nanded,,,Loha,88,,17,2,0,0,2,757,EDNIHS REDNUSMAYHS IABAHSA,,265,505,770,757,1527
Nanded,,,Loha,88,,18,6,0,0,6,684,EDNIHS REDNUSMAYHS IABAHSA,,292,402,694,684,1378
Nanded,,,Loha,88,,19,6,1,0,7,606,EDNIHS REDNUSMAYHS IABAHSA,,218,400,618,606,1224
Nanded,,,Loha,88,,20,7,2,0,9,600,EDNIHS REDNUSMAYHS IABAHSA,,264,347,611,600,1211
Nanded,,,Loha,88,,21,7,11,0,18,568,EDNIHS REDNUSMAYHS IABAHSA,,327,241,568,568,1136
Nanded,,,Loha,88,,22,12,1,0,13,730,EDNIHS REDNUSMAYHS IABAHSA,,412,326,738,730,1468
Nanded,,,Loha,88,,23,2,3,0,5,462,EDNIHS REDNUSMAYHS IABAHSA,,141,337,478,462,940
Nanded,,,Loha,88,,24,6,4,0,10,937,EDNIHS REDNUSMAYHS IABAHSA,,465,483,948,937,1885
Nanded,,,Loha,88,,25,10,0,0,10,911,EDNIHS REDNUSMAYHS IABAHSA,,520,401,921,911,1832
Nanded,,,Loha,88,,26,8,3,0,11,924,EDNIHS REDNUSMAYHS IABAHSA,,402,533,935,924,1859
Nanded,,,Loha,88,,27,69,0,0,69,550,EDNIHS REDNUSMAYHS IABAHSA,,113,395,508,550,1058
Nanded,,,Loha,88,,28,128,1,0,129,663,EDNIHS REDNUSMAYHS IABAHSA,,239,322,561,663,1224
Nanded,,,Loha,88,,29,100,1,0,101,679,EDNIHS REDNUSMAYHS IABAHSA,,199,408,607,679,1286
Nanded,,,Loha,88,,30,128,1,0,129,556,EDNIHS REDNUSMAYHS IABAHSA,,190,266,456,556,1012
Nanded,,,Loha,88,,31,286,3,0,289,965,EDNIHS REDNUSMAYHS IABAHSA,,239,464,703,965,1668
Nanded,,,Loha,88,,32,24,2,0,26,813,EDNIHS REDNUSMAYHS IABAHSA,,358,460,818,813,1631
Nanded,,,Loha,88,,33,21,0,0,21,776,EDNIHS REDNUSMAYHS IABAHSA,,219,569,788,776,1564
Nanded,,,Loha,88,,34,19,3,0,22,903,EDNIHS REDNUSMAYHS IABAHSA,,537,377,914,903,1817
Nanded,,,Loha,88,,35,23,1,0,24,363,EDNIHS REDNUSMAYHS IABAHSA,,262,112,374,363,737
Nanded,,,Loha,88,,36,2,2,0,4,598,EDNIHS REDNUSMAYHS IABAHSA,,172,457,629,598,1227
Nanded,,,Loha,88,,37,4,1,0,5,522,EDNIHS REDNUSMAYHS IABAHSA,,155,399,554,522,1076
